product_id,product_name,category,brand,unit_price,unit_cost,launch_year,warranty_months,weight_kg,product_sku,subcategory,model_family,colour,supplier_id,supplier_country,launch_date,tax_category,package_type,recyclable_packaging,active_flag,product_description_clean
PRD0847,Candle Bloom 946,Gaming,Candle,370.04,250.78,2017,24,1.249,SKU-CAN00847,Gaming Hardware,Arc,Green,SUP033,China,2017-06-02,GST_STANDARD,Protective case,True,True,"gaming hardware designed for game streaming and media capture, in the arc family and supplied by candle with a 24-month warranty."
PRD0848,Vela Halo 947,Wearable,Vela,522.45,314.51,2014,12,0.127,SKU-VEL00848,Health Wearable,Atlas,Gold,SUP034,Vietnam,2014-10-26,GST_STANDARD,Box,True,True,"health wearable designed for habit reminders and everyday timekeeping, in the atlas family and supplied by vela with a 12-month warranty."
PRD0849,Candle Quest 948,Networking,Candle,272.8,204.85,2017,24,0.785,SKU-CAN00849,Connected Network,Bloom,Black,SUP035,Korea,2017-03-18,GST_STANDARD,Recycled box,False,True,"connected network designed for extending coverage between rooms, in the bloom family and supplied by candle with a 24-month warranty."
PRD0850,Vela Wave 949,Accessory,Vela,312.03,225.4,2017,12,0.22,SKU-VEL00850,Mobile Accessory,Core,White,SUP036,Malaysia,2017-06-24,GST_STANDARD,Protective case,False,True,"mobile accessory designed for hands-free device support in a shared workspace, in the core family and supplied by vela with a 12-month warranty."
PRD0851,Candle Edge 950,Laptop,Candle,3078.03,1485.93,2015,24,2.011,SKU-CAN00851,Ultrabook,Edge,Silver,SUP037,Korea,2015-12-15,GST_STANDARD,Recycled box,True,True,"ultrabook designed for portable document work and video meetings, in the edge family and supplied by candle with a 24-month warranty."
PRD0852,Vela Nova 951,Smartphone,Vela,465.95,261.28,2016,24,0.284,SKU-VEL00852,5G Smartphone,Echo,Blue,SUP001,Korea,2016-05-01,GST_STANDARD,Box,True,True,"5g smartphone designed for daily communication and navigation, in the echo family and supplied by vela with a 24-month warranty."
PRD0853,Candle Shift 952,Tablet,Candle,1558.78,1072.99,2013,24,0.725,SKU-CAN00853,Productivity Tablet,Flux,Black,SUP002,Malaysia,2013-02-25,GST_STANDARD,Box,True,True,"productivity tablet designed for reading, annotation and handwritten notes, in the flux family and supplied by candle with a 24-month warranty."
PRD0854,Vela Atlas 953,Home Entertainment,Vela,2184.3,1245.89,2016,24,6.841,SKU-VEL00854,Smart Display,Halo,White,SUP003,Australia,2016-07-19,GST_STANDARD,Box,True,True,"smart display designed for shared film and television viewing, in the halo family and supplied by vela with a 24-month warranty."
PRD0855,Candle Flux 954,Audio,Candle,316.87,211.09,2015,12,0.633,SKU-CAN00855,Wireless Audio,Lumen,White,SUP004,Korea,2015-01-17,GST_STANDARD,Protective case,False,True,"wireless audio designed for commuting and spoken-content listening, in the lumen family and supplied by candle with a 12-month warranty."
PRD0856,Vela Pulse 955,Smart Home,Vela,734.6,401.9,2015,12,0.293,SKU-VEL00856,Home Automation,Nova,Blue,SUP005,Korea,2015-03-10,GST_STANDARD,Box,True,False,"home automation designed for app-controlled room lighting, in the nova family and supplied by vela with a 12-month warranty."
PRD0857,Candle Vista 956,Gaming,Candle,998.5,594.33,2015,24,1.562,SKU-CAN00857,Gaming Hardware,Orbit,Silver,SUP006,Japan,2015-11-23,GST_STANDARD,Box,False,True,"gaming hardware designed for long desktop gaming sessions, in the orbit family and supplied by candle with a 24-month warranty."
PRD0858,Vela Core 957,Wearable,Vela,188.42,139.22,2016,12,0.114,SKU-VEL00858,Health Wearable,Pulse,Silver,SUP007,Korea,2016-05-24,GST_STANDARD,Recycled box,True,True,"health wearable designed for daily activity and sleep tracking, in the pulse family and supplied by vela with a 12-month warranty."
PRD0859,Candle Lumen 958,Networking,Candle,530.9,365.47,2012,24,0.6,SKU-CAN00859,Connected Network,Quest,Black,SUP008,Korea,2012-05-08,GST_STANDARD,Recycled box,True,True,"connected network designed for home-office wireless coverage, in the quest family and supplied by candle with a 24-month warranty."
PRD0860,Vela Ridge 959,Accessory,Vela,359.33,211.58,2012,12,0.135,SKU-VEL00860,Mobile Accessory,Ridge,Gold,SUP009,Australia,2012-09-24,GST_STANDARD,Box,True,True,"mobile accessory designed for adjustable desk mounting and device positioning, in the ridge family and supplied by vela with a 12-month warranty."
PRD0861,Candle Arc 960,Laptop,Candle,1625.97,1157.89,2016,24,2.052,SKU-CAN00861,Ultrabook,Shift,Gold,SUP010,China,2016-03-05,GST_STANDARD,Box,True,True,"ultrabook designed for study, research and note taking, in the shift family and supplied by candle with a 24-month warranty."
PRD0862,Vela Echo 961,Smartphone,Vela,1164.81,842.83,2012,24,0.226,SKU-VEL00862,5G Smartphone,Spark,Graphite,SUP011,Vietnam,2012-01-16,GST_STANDARD,Recycled box,True,True,"5g smartphone designed for mobile photography and messaging, in the spark family and supplied by vela with a 24-month warranty."
PRD0863,Candle Orbit 962,Tablet,Candle,774.62,518.54,2012,24,0.567,SKU-CAN00863,Productivity Tablet,Vista,Gold,SUP012,Korea,2012-04-07,GST_STANDARD,Box,True,True,"productivity tablet designed for portable media and video calls, in the vista family and supplied by candle with a 24-month warranty."
PRD0864,Vela Spark 963,Home Entertainment,Vela,3026.32,2087.24,2017,24,7.985,SKU-VEL00864,Smart Display,Wave,Graphite,SUP013,Vietnam,2017-05-08,GST_STANDARD,Box,True,True,"smart display designed for music and spoken-content playback, in the wave family and supplied by vela with a 24-month warranty."
PRD0865,Candle Bloom 964,Audio,Candle,308.23,173.84,2012,12,0.627,SKU-CAN00865,Wireless Audio,Arc,Gold,SUP014,Vietnam,2012-02-24,GST_STANDARD,Protective case,True,True,"wireless audio designed for music during focused desk work, in the arc family and supplied by candle with a 12-month warranty."
PRD0866,Vela Halo 965,Smart Home,Vela,684.58,444.31,2012,12,0.414,SKU-VEL00866,Home Automation,Atlas,White,SUP015,Japan,2012-02-10,GST_STANDARD,Recycled box,False,True,"home automation designed for scheduled control of a household power outlet, in the atlas family and supplied by vela with a 12-month warranty."
PRD0867,Candle Quest 966,Gaming,Candle,500.96,305.39,2013,24,0.96,SKU-CAN00867,Gaming Hardware,Bloom,Gold,SUP016,Australia,2013-11-08,GST_STANDARD,Box,False,True,"gaming hardware designed for casual games in a shared room, in the bloom family and supplied by candle with a 24-month warranty."
PRD0868,Vela Wave 967,Wearable,Vela,956.14,630.35,2017,12,0.144,SKU-VEL00868,Health Wearable,Core,Graphite,SUP017,Japan,2017-07-08,GST_STANDARD,Box,True,True,"health wearable designed for walking and commute notifications, in the core family and supplied by vela with a 12-month warranty."
PRD0869,Candle Edge 968,Networking,Candle,1298.92,680.49,2015,24,0.544,SKU-CAN00869,Connected Network,Edge,Black,SUP018,Australia,2015-06-23,GST_STANDARD,Recycled box,False,True,"connected network designed for connecting several shared household devices, in the edge family and supplied by candle with a 24-month warranty."
PRD0870,Vela Nova 969,Accessory,Vela,370.25,250.36,2015,12,0.227,SKU-VEL00870,Mobile Accessory,Echo,Gold,SUP019,Australia,2015-01-11,GST_STANDARD,Protective case,True,True,"mobile accessory designed for protective storage during travel, in the echo family and supplied by vela with a 12-month warranty."
PRD0871,Candle Shift 970,Laptop,Candle,3102.51,1589.57,2017,24,1.458,SKU-CAN00871,Ultrabook,Flux,Black,SUP020,Korea,2017-09-06,GST_STANDARD,Recycled box,True,True,"ultrabook designed for creative projects and media editing, in the flux family and supplied by candle with a 24-month warranty."
PRD0872,Vela Atlas 971,Smartphone,Vela,1383.23,991.8,2012,24,0.166,SKU-VEL00872,5G Smartphone,Halo,Gold,SUP021,Korea,2012-01-24,GST_STANDARD,Box,True,True,"5g smartphone designed for work calls and calendar management, in the halo family and supplied by vela with a 24-month warranty."
PRD0873,Candle Flux 972,Tablet,Candle,343.79,180.8,2014,24,0.515,SKU-CAN00873,Productivity Tablet,Lumen,Blue,SUP022,Vietnam,2014-02-17,GST_STANDARD,Recycled box,False,True,"productivity tablet designed for field forms and client presentations, in the lumen family and supplied by candle with a 24-month warranty."
PRD0874,Vela Pulse 973,Home Entertainment,Vela,4174.45,2663.57,2013,24,9.765,SKU-VEL00874,Smart Display,Nova,Green,SUP023,Vietnam,2013-09-25,GST_STANDARD,Recycled box,True,True,"smart display designed for family media streaming, in the nova family and supplied by vela with a 24-month warranty."
PRD0875,Candle Vista 974,Audio,Candle,1168.64,756.27,2015,12,0.521,SKU-CAN00875,Wireless Audio,Orbit,Gold,SUP024,Japan,2015-09-18,GST_STANDARD,Box,True,True,"wireless audio designed for video calls and online classes, in the orbit family and supplied by candle with a 12-month warranty."
PRD0876,Vela Core 975,Smart Home,Vela,61.28,39.97,2015,12,0.345,SKU-VEL00876,Home Automation,Pulse,Blue,SUP025,China,2015-08-23,GST_STANDARD,Protective case,True,True,"home automation designed for indoor temperature and humidity monitoring, in the pulse family and supplied by vela with a 12-month warranty."
PRD0877,Candle Lumen 976,Gaming,Candle,921.48,659.43,2012,24,1.356,SKU-CAN00877,Gaming Hardware,Quest,Green,SUP026,Australia,2012-03-20,GST_STANDARD,Recycled box,True,True,"gaming hardware designed for competitive play and voice communication, in the quest family and supplied by candle with a 24-month warranty."
PRD0878,Vela Ridge 977,Wearable,Vela,453.39,297.03,2014,12,0.116,SKU-VEL00878,Health Wearable,Ridge,Red,SUP027,China,2014-11-20,GST_STANDARD,Protective case,False,True,"health wearable designed for exercise session summaries, in the ridge family and supplied by vela with a 12-month warranty."
PRD0879,Candle Arc 978,Networking,Candle,1214.72,693.74,2017,24,0.857,SKU-CAN00879,Connected Network,Shift,Red,SUP028,Australia,2017-10-19,GST_STANDARD,Recycled box,False,True,"connected network designed for video meetings and media streaming, in the shift family and supplied by candle with a 24-month warranty."
PRD0880,Vela Echo 979,Accessory,Vela,148.01,103.35,2012,12,0.136,SKU-VEL00880,Mobile Accessory,Spark,Black,SUP029,China,2012-07-17,GST_STANDARD,Protective case,True,True,"mobile accessory designed for charging-cable organisation, in the spark family and supplied by vela with a 12-month warranty."
PRD0881,Candle Orbit 980,Laptop,Candle,1901.2,1384.51,2015,24,1.737,SKU-CAN00881,Ultrabook,Vista,Red,SUP030,Japan,2015-04-15,GST_STANDARD,Protective case,False,True,"ultrabook designed for shared home-office administration, in the vista family and supplied by candle with a 24-month warranty."
PRD0882,Vela Spark 981,Smartphone,Vela,404.51,256.8,2015,24,0.165,SKU-VEL00882,5G Smartphone,Wave,Red,SUP031,Australia,2015-05-16,GST_STANDARD,Protective case,True,True,"5g smartphone designed for travel planning and media use, in the wave family and supplied by vela with a 24-month warranty."
PRD0883,Candle Bloom 982,Tablet,Candle,1440.86,763.72,2017,24,0.639,SKU-CAN00883,Productivity Tablet,Arc,Red,SUP032,Malaysia,2017-03-25,GST_STANDARD,Protective case,False,True,"productivity tablet designed for family learning and shared browsing, in the arc family and supplied by candle with a 24-month warranty."
PRD0884,Vela Halo 983,Home Entertainment,Vela,1847.69,1264.69,2017,24,7.078,SKU-VEL00884,Smart Display,Atlas,Red,SUP033,China,2017-03-02,GST_STANDARD,Recycled box,False,False,"smart display designed for casual living-room gaming, in the atlas family and supplied by vela with a 24-month warranty."
PRD0885,Candle Quest 984,Audio,Candle,689.68,397.37,2015,12,0.624,SKU-CAN00885,Wireless Audio,Bloom,Blue,SUP034,Vietnam,2015-05-06,GST_STANDARD,Recycled box,True,True,"wireless audio designed for shared-room music playback, in the bloom family and supplied by candle with a 12-month warranty."
PRD0886,Vela Wave 985,Smart Home,Vela,529.82,363.55,2015,12,0.454,SKU-VEL00886,Home Automation,Core,White,SUP035,Japan,2015-05-20,GST_STANDARD,Box,False,True,"home automation designed for door and window activity alerts, in the core family and supplied by vela with a 12-month warranty."
PRD0887,Candle Edge 986,Gaming,Candle,159.97,119.92,2013,24,1.537,SKU-CAN00887,Gaming Hardware,Edge,Silver,SUP036,Vietnam,2013-09-24,GST_STANDARD,Protective case,True,True,"gaming hardware designed for portable gaming and travel, in the edge family and supplied by candle with a 24-month warranty."
PRD0888,Vela Nova 987,Wearable,Vela,735.67,397.08,2015,12,0.098,SKU-VEL00888,Health Wearable,Echo,Silver,SUP037,China,2015-12-01,GST_STANDARD,Protective case,True,True,"health wearable designed for calendar alerts and quick message checks, in the echo family and supplied by vela with a 12-month warranty."
PRD0889,Candle Shift 988,Networking,Candle,893.76,466.57,2016,24,0.619,SKU-CAN00889,Connected Network,Flux,White,SUP001,Japan,2016-08-20,GST_STANDARD,Box,True,True,"connected network designed for guest-network and device management, in the flux family and supplied by candle with a 24-month warranty."
PRD0890,Vela Atlas 989,Accessory,Vela,279.59,159.17,2016,12,0.16,SKU-VEL00890,Mobile Accessory,Halo,Blue,SUP002,Japan,2016-06-13,GST_STANDARD,Protective case,True,True,"mobile accessory designed for connecting several devices through one compact adapter, in the halo family and supplied by vela with a 12-month warranty."
PRD0891,Candle Flux 990,Laptop,Candle,2011.11,1349.16,2015,24,1.446,SKU-CAN00891,Ultrabook,Lumen,Gold,SUP003,Japan,2015-08-21,GST_STANDARD,Protective case,True,True,"ultrabook designed for travel-based work and presentations, in the lumen family and supplied by candle with a 24-month warranty."
PRD0892,Vela Pulse 991,Smartphone,Vela,602.8,312.09,2014,24,0.237,SKU-VEL00892,5G Smartphone,Nova,Silver,SUP004,China,2014-06-06,GST_STANDARD,Box,True,True,"5g smartphone designed for family communication and casual apps, in the nova family and supplied by vela with a 24-month warranty."
PRD0893,Candle Vista 992,Tablet,Candle,739.92,509.84,2013,24,0.596,SKU-CAN00893,Productivity Tablet,Orbit,Gold,SUP005,Korea,2013-10-06,GST_STANDARD,Recycled box,True,True,"productivity tablet designed for drawing and lightweight creative work, in the orbit family and supplied by candle with a 24-month warranty."
PRD0894,Vela Core 993,Home Entertainment,Vela,2968.01,1898.65,2013,24,5.835,SKU-VEL00894,Smart Display,Pulse,White,SUP006,Malaysia,2013-04-02,GST_STANDARD,Box,True,True,"smart display designed for presentations and photo viewing, in the pulse family and supplied by vela with a 24-month warranty."
PRD0895,Candle Lumen 994,Audio,Candle,1012.5,642.43,2017,12,0.374,SKU-CAN00895,Wireless Audio,Quest,Green,SUP007,Japan,2017-07-08,GST_STANDARD,Recycled box,True,False,"wireless audio designed for long listening sessions at home, in the quest family and supplied by candle with a 12-month warranty."
PRD0896,Vela Ridge 995,Smart Home,Vela,810.67,613.79,2012,12,0.322,SKU-VEL00896,Home Automation,Ridge,Gold,SUP008,Malaysia,2012-06-14,GST_STANDARD,Protective case,True,True,"home automation designed for automated blind and curtain routines, in the ridge family and supplied by vela with a 12-month warranty."
PRD0897,Candle Arc 996,Gaming,Candle,368.24,199.68,2014,24,1.369,SKU-CAN00897,Gaming Hardware,Shift,Red,SUP009,Korea,2014-10-07,GST_STANDARD,Recycled box,False,True,"gaming hardware designed for game streaming and media capture, in the shift family and supplied by candle with a 24-month warranty."
PRD0898,Vela Echo 997,Wearable,Vela,272.18,194.98,2015,12,0.153,SKU-VEL00898,Health Wearable,Spark,Green,SUP010,Australia,2015-11-24,GST_STANDARD,Recycled box,True,True,"health wearable designed for habit reminders and everyday timekeeping, in the spark family and supplied by vela with a 12-month warranty."
PRD0899,Candle Orbit 998,Networking,Candle,1056.76,676.26,2016,24,0.85,SKU-CAN00899,Connected Network,Vista,Green,SUP011,Japan,2016-11-10,GST_STANDARD,Box,True,True,"connected network designed for extending coverage between rooms, in the vista family and supplied by candle with a 24-month warranty."
PRD0900,Vela Spark 999,Accessory,Vela,204.44,154.7,2013,12,0.243,SKU-VEL00900,Mobile Accessory,Wave,Green,SUP012,Malaysia,2013-03-03,GST_STANDARD,Protective case,True,True,"mobile accessory designed for hands-free device support in a shared workspace, in the wave family and supplied by vela with a 12-month warranty."
